t,X,dX,F,S,
24.029801,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.032823,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.0358,0.00196822672273092,0.000253598443121117,0,0,0,-0.344365865157944,1,
24.038801,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.041801,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.047801,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.050801,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.053799,0.00196822672273092,0.000253598443121117,0,0,-0.344365865157944,0.344365865157944,1,
24.056824,0.00196822672273092,0.000253598443121117,0,0,-0.688731730315889,0.344365865157944,1,
24.0598,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.065797,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.068823,0.00196822672273092,0.000253598443121117,0,0,0,0.344365865157944,1,
24.071801,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.0748,0.00196822672273092,0.000253598443121117,0,0,0,1.03309759547383,1,
24.0778,0.00196822672273092,0.000253598443121117,0,0,0,-0.344365865157944,1,
24.080824,0.00196822672273092,0.000253598443121117,0,0,-0.688731730315889,-0.688731730315889,1,
24.0838,0.00196822672273092,0.000253598443121117,0,0,0,-0.344365865157944,1,
24.086801,0.00196822672273092,0.000253598443121117,0,0,0,-0.344365865157944,1,
24.0898,0.00196822672273092,0.000253598443121117,0,0,0,-0.344365865157944,1,
24.092823,0.00196822672273092,0.000253598443121117,0,0,0,-0.344365865157944,1,
24.095801,0.00196822672273092,0.000253598443121117,0,0,0,-0.344365865157944,1,
24.101561,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.104825,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.107802,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.110801,0.00196822672273092,0.000253598443121117,0,0,1.03309759547383,0,1,
24.113801,0.00196822672273092,0.000253598443121117,0,0,0,-0.344365865157944,1,
24.11961,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.122787,0.00196444167134108,0.000253598443121117,-0.000872336062508461,0,-0.688731730315889,0,1,
24.1258,0.00196822672273092,0.000253598443121117,-3.00327563893273E-06,0,0,0,1,
24.128824,0.00196822672273092,0.000253598443121117,3.85805409001359E-05,0,0,0,1,
24.131787,0.00196822672273092,0.000253598443121117,0,0,0,-0.344365865157944,1,
24.134801,0.00196822672273092,0.000253598443121117,0,0,0,-0.344365865157944,1,
24.137613,0.00196822672273092,0.000253598443121117,0,0,0,-0.344365865157944,1,
24.140823,0.00196822672273092,0.000253598443121117,0,0,-0.688731730315889,-0.344365865157944,1,
24.1438,0.00196822672273092,0.000253598443121117,0,0,0,-0.344365865157944,1,
24.146801,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.149799,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.152823,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.1558,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.1588,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.1618,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.164823,0.00196444167134108,0.000253598443121117,-0.000945338762654826,0,0,0.344365865157944,1,
24.1678,0.00196822672273092,0.000253598443121117,0.000914612942656514,0,0,0,1,
24.1708,0.00196444167134108,0.000253598443121117,-0.000800719489580065,0,0,0,1,
24.173798,0.00196444167134108,0.000253598443121117,-7.39267849583442E-05,0,0,0,1,
24.176824,0.00196822672273092,0.000253598443121117,0.000943028550624878,0,0,0,1,
24.1798,0.00196444167134108,0.000253598443121117,-0.000904216988521747,0,0,0,1,
24.1828,0.00196444167134108,0.000253598443121117,-3.90425833061255E-05,0,0,0,1,
24.185801,0.00196822672273092,0.000253598443121117,0.000263595192617096,0,-0.688731730315889,0,1,
24.188823,0.00196444167134108,0.000253598443121117,-0.000935173829723054,0,-0.688731730315889,0,1,
24.191799,0.00196444167134108,0.000253598443121117,0.000444253773359049,0,0,0,1,
24.1948,0.00196444167134108,0.000253598443121117,2.03298658635446E-05,0,0,0,1,
24.197801,0.00196444167134108,0.000253598443121117,-0.000261516001790142,0,0,-0.344365865157944,1,
24.200821,0.00196444167134108,0.000253598443121117,0,0,0,0.344365865157944,1,
24.203604,0.00196444167134108,0.000253598443121117,0,0,0,0,1,
24.206801,0.00196444167134108,0.000253598443121117,3.32670532312549E-05,0,0,0,1,
24.209558,0.00196444167134108,0.000253598443121117,-0.00022547669412295,0,-0.344365865157944,0,1,
24.212966,0.00196444167134108,0.000253598443121117,-0.00022547669412295,0,-0.344365865157944,0,1,
24.215558,0.00196444167134108,0.000253598443121117,-0.000934942808520059,0,0,0,1,
24.218551,0.00196822672273092,0.000253598443121117,0.000929398299648183,0,0,-0.344365865157944,1,
24.221801,0.00196822672273092,0.000253598443121117,0.000139767827811869,0,0,-0.344365865157944,1,
24.224881,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.2278,0.00196822672273092,0.000253598443121117,0,0,-0.688731730315889,0,1,
24.2308,0.00196822672273092,0.000253598443121117,0,0,-0.344365865157944,0,1,
24.233799,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.236823,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.2398,0.00196822672273092,0.000253598443121117,0,0,0,-0.344365865157944,1,
24.242801,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.245801,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.248824,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.251801,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.254603,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.257786,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.260606,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.263801,0.00196822672273092,0.000253598443121117,0,0,0,0.344365865157944,1,
24.266801,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.269801,0.00196822672273092,0.000253598443121117,0,0,0,-0.344365865157944,1,
24.272824,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.275801,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.2788,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.281797,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.284561,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.2876,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.290801,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.293801,0.00196822672273092,0.000253598443121117,0,0,-0.344365865157944,0,1,
24.296824,0.00196822672273092,0.000253598443121117,0,0,-0.688731730315889,0,1,
24.2998,0.00196822672273092,0.000253598443121117,0,0,-0.688731730315889,0,1,
24.302802,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.305603,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.308824,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.311801,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.314801,0.00196822672273092,0.000253598443121117,0,0,0,-0.344365865157944,1,
24.317561,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
24.320824,0.00196822672273092,0.000253598443121117,0,0,-0.688731730315889,0,1,
24.323801,0.00196822672273092,0.000253598443121117,0,0,0,0,1,
